GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,HOME_TEAM_WINS
2013-10-20,11300081,Timberwolves,Celtics,2013,104,0.43,0.765,0.4,20,54,1
2013-10-20,11300082,Thunder,Jazz,2013,88,0.378,0.824,0.25,17,49,1
2013-10-20,11300083,Trail Blazers,Kings,2013,109,0.488,0.833,0.36,22,54,1
2013-10-19,11300074,Pelicans,Wizards,2013,93,0.415,0.818,0.318,20,47,1
2013-10-19,11300075,Hornets,Mavericks,2013,83,0.426,0.758,0,17,46,0
2013-10-19,11300076,Heat,Spurs,2013,121,0.568,0.727,0.464,25,39,1
2013-10-19,11300077,Cavaliers,Pacers,2013,79,0.295,0.732,0.143,17,55,0
2013-10-19,11300078,Clippers,Nuggets,2013,118,0.519,0.711,0.438,26,37,1
2013-10-18,11300072,Warriors,Lakers,2013,115,0.511,0.667,0.577,35,46,1
2013-10-18,11300070,Magic,Grizzlies,2013,91,0.434,0.75,0.222,19,38,0
2013-10-18,11300071,Bulls,Pacers,2013,103,0.456,0.78,0.474,22,37,1
2013-10-18,11300073,Clippers,Trail Blazers,2013,84,0.354,0.758,0.067,19,38,0
2013-10-17,11300063,Hornets,76ers,2013,110,0.469,0.722,0.4,25,45,1
2013-10-17,11300064,Wizards,Knicks,2013,89,0.395,0.64,0.161,20,44,0
2013-10-17,11300065,Cavaliers,Pistons,2013,96,0.458,0.737,0.429,27,48,1
2013-10-17,11300068,Hawks,Spurs,2013,104,0.453,0.655,0.333,30,42,0
2013-10-17,11300066,Thunder,Pelicans,2013,102,0.493,0.9,0.522,24,40,0
2013-10-17,11300069,Nets,Heat,2013,86,0.432,0.75,0.25,22,53,1
2013-10-17,11300067,Kings,Suns,2013,107,0.434,0.722,0.5,18,39,1
2013-10-16,11300058,Raptors,Celtics,2013,99,0.478,0.816,0.211,17,39,1
2013-10-16,11300059,Pacers,Mavericks,2013,85,0.333,0.641,0.4,16,46,0
2013-10-16,11300060,Bulls,Pistons,2013,96,0.458,0.676,0.412,19,49,1
2013-10-16,11300061,Rockets,Magic,2013,108,0.417,0.852,0.417,25,43,1
2013-10-16,11300062,Jazz,Trail Blazers,2013,92,0.388,0.722,0.4,16,43,0
2013-10-15,11300057,Lakers,Warriors,2013,95,0.43,0.727,0.393,25,41,0
2013-10-15,11300051,Wizards,Heat,2013,100,0.462,0.842,0.375,26,39,1
2013-10-15,11300052,Cavaliers,Hornets,2013,74,0.355,0.833,0.278,18,42,0
2013-10-15,11300056,Nets,Celtics,2013,82,0.355,0.714,0.143,15,49,1
2013-10-15,11300053,Grizzlies,Bucks,2013,102,0.423,0.732,0.353,19,40,1
2013-10-15,11300054,Thunder,Nuggets,2013,109,0.452,0.778,0.294,24,55,1
2013-10-15,11300055,Suns,Clippers,2013,96,0.463,0.706,0.435,20,34,0
2013-10-14,11300047,76ers,Nets,2013,97,0.393,0.657,0.32,22,31,0
2013-10-14,11300050,Mavericks,Magic,2013,94,0.379,0.852,0.313,23,32,0
2013-10-14,11300048,Nuggets,Spurs,2013,98,0.409,0.63,0.208,22,51,1
2013-10-14,11300049,Kings,Clippers,2013,99,0.456,0.733,0.313,20,53,1
2013-10-13,11300044,Rockets,Pacers,2013,107,0.459,0.778,0.455,27,46,1
2013-10-13,11300043,Pelicans,Hawks,2013,105,0.56,0.857,0.273,24,44,1
2013-10-13,11300045,Spurs,Suns,2013,99,0.451,0.826,0.333,27,39,0
2013-10-12,11300037,Wizards,Bulls,2013,81,0.329,0.731,0.333,16,44,0
2013-10-12,11300040,Celtics,Knicks,2013,111,0.542,0.767,0.37,19,45,1
2013-10-12,11300041,Nets,Pistons,2013,88,0.409,0.566,0.222,16,28,0
2013-10-12,11300038,Timberwolves,Raptors,2013,97,0.364,0.7,0.3,16,33,0
2013-10-12,11300042,Bucks,Hornets,2013,76,0.367,0.667,0.4,20,47,0
2013-10-12,11300039,Jazz,Clippers,2013,74,0.361,0.538,0.368,19,40,0
2013-10-11,11300032,Raptors,Knicks,2013,100,0.451,0.795,0.208,9,44,1
2013-10-11,11300033,76ers,Celtics,2013,97,0.494,0.593,0.313,23,54,1
2013-10-11,11300034,Magic,Cavaliers,2013,105,0.513,0.737,0.333,24,43,0
2013-10-11,11300036,Heat,Hornets,2013,86,0.447,0.579,0.304,15,41,1
2013-10-11,11300035,Trail Blazers,Jazz,2013,96,0.486,0.741,0.316,19,49,1
2013-10-10,11300031,Pacers,Rockets,2013,96,0.395,0.692,0.25,16,39,0
2013-10-10,11300030,Pistons,Heat,2013,107,0.458,0.75,0.25,15,55,0
2013-10-10,11300028,Timberwolves,Bucks,2013,98,0.395,0.697,0.467,15,43,1
2013-10-10,11300029,Lakers,Kings,2013,86,0.345,0.8,0.25,21,38,0
2013-10-09,11300022,Raptors,Timberwolves,2013,89,0.427,0.792,0.273,18,35,0
2013-10-09,11300023,Magic,Pelicans,2013,95,0.386,0.75,0.333,19,52,0
2013-10-09,11300026,Celtics,Knicks,2013,102,0.494,0.857,0.417,28,36,0
2013-10-09,11300024,Grizzlies,Mavericks,2013,90,0.434,0.571,0.1,18,51,0
2013-10-09,11300025,Trail Blazers,Suns,2013,98,0.467,0.677,0.333,21,38,0
2013-10-08,11300021,76ers,Thunder,2013,99,0.41,0.613,0.4,25,42,0
2013-10-08,11300015,Wizards,Nets,2013,106,0.398,0.791,0.111,15,45,0
2013-10-08,11300016,Cavaliers,Bucks,2013,99,0.415,0.706,0.333,21,50,1
2013-10-08,11300019,Hornets,Hawks,2013,85,0.368,0.686,0.333,15,41,0
2013-10-08,11300017,Jazz,Warriors,2013,101,0.462,0.75,0.455,23,62,1
2013-10-08,11300018,Lakers,Nuggets,2013,90,0.395,0.765,0.222,19,44,1
2013-10-07,11300011,Celtics,Raptors,2013,89,0.398,0.842,0.292,25,26,0
2013-10-07,11300012,Heat,Hawks,2013,92,0.431,0.75,0.462,20,37,1
2013-10-07,11300007,Bulls,Grizzlies,2013,106,0.473,0.721,0.556,17,43,1
2013-10-07,11300013,Mavericks,Pelicans,2013,92,0.5,0.706,0.471,26,43,0
2013-10-07,11300010,Trail Blazers,Clippers,2013,81,0.359,0.741,0.208,14,50,0
2013-10-07,11300014,Warriors,Kings,2013,94,0.434,0.762,0.375,23,44,1
2013-10-06,11300006,Lakers,Nuggets,2013,88,0.323,0.72,0.37,21,47,0
2013-10-05,11300002,Pacers,Bulls,2013,76,0.329,0.739,0.294,15,38,0
2013-10-05,11300003,Rockets,Pelicans,2013,115,0.574,0.763,0.364,24,35,0
2013-10-05,11300004,Lakers,Warriors,2013,104,0.412,0.8,0.273,22,44,1
2013-06-20,41200407,Heat,Spurs,2012,95,0.439,0.688,0.375,14,43,1
2013-06-18,41200406,Heat,Spurs,2012,103,0.469,0.762,0.579,23,42,1
2013-06-16,41200405,Spurs,Heat,2012,114,0.6,0.808,0.409,21,36,1
2013-06-13,41200404,Spurs,Heat,2012,93,0.443,0.742,0.5,21,36,0
2013-06-11,41200403,Spurs,Heat,2012,113,0.489,0.579,0.5,29,52,1
2013-06-09,41200402,Heat,Spurs,2012,103,0.494,0.786,0.526,22,36,1
2013-06-06,41200401,Heat,Spurs,2012,88,0.436,0.706,0.32,20,46,0
2013-06-03,41200307,Heat,Pacers,2012,99,0.39,0.868,0.375,14,43,1
2013-06-01,41200306,Pacers,Heat,2012,91,0.5,0.611,0.545,19,53,1
2013-05-30,41200305,Heat,Pacers,2012,90,0.507,0.583,0.389,19,32,1
2013-05-28,41200304,Pacers,Heat,2012,99,0.5,0.788,0.214,18,49,1
2013-05-27,41200314,Grizzlies,Spurs,2012,86,0.372,0.708,0.357,19,41,0
2013-05-26,41200303,Pacers,Heat,2012,96,0.397,0.682,0.571,16,45,0
2013-05-25,41200313,Grizzlies,Spurs,2012,93,0.392,0.556,0.35,18,48,0
2013-05-24,41200302,Heat,Pacers,2012,93,0.466,0.692,0.318,14,32,0
2013-05-22,41200301,Heat,Pacers,2012,103,0.477,0.64,0.278,24,38,1
2013-05-21,41200312,Spurs,Grizzlies,2012,93,0.434,0.706,0.36,29,46,1
2013-05-19,41200311,Spurs,Grizzlies,2012,105,0.526,0.786,0.483,28,33,1
2013-05-18,41200216,Pacers,Knicks,2012,106,0.507,0.739,0.267,17,43,1
2013-05-16,41200215,Knicks,Pacers,2012,85,0.41,0.824,0.389,12,40,1
2013-05-16,41200236,Warriors,Spurs,2012,82,0.388,0.632,0.25,18,40,0
2013-05-15,41200205,Heat,Bulls,2012,94,0.457,0.727,0.286,20,32,1
2013-05-15,41200225,Thunder,Grizzlies,2012,84,0.365,0.762,0.24,19,44,0
2013-05-14,41200214,Pacers,Knicks,2012,93,0.408,0.767,0.32,17,54,1
2013-05-14,41200235,Spurs,Warriors,2012,109,0.519,0.76,0.476,30,38,1
2013-05-13,41200204,Bulls,Heat,2012,65,0.257,0.781,0.118,12,46,0
2013-05-13,41200224,Grizzlies,Thunder,2012,103,0.404,0.862,0.353,18,41,1
2013-05-12,41200234,Warriors,Spurs,2012,97,0.38,0.8,0.389,19,65,1
2013-05-11,41200223,Grizzlies,Thunder,2012,87,0.405,0.821,0.286,16,44,1
2013-05-11,41200213,Pacers,Knicks,2012,82,0.35,0.696,0.303,14,53,1
2013-05-10,41200203,Bulls,Heat,2012,94,0.455,0.68,0.318,21,37,0
2013-05-10,41200233,Warriors,Spurs,2012,92,0.393,0.8,0.316,20,48,0
2013-05-08,41200202,Heat,Bulls,2012,115,0.6,0.759,0.5,29,41,1
2013-05-08,41200232,Spurs,Warriors,2012,91,0.393,0.667,0.238,14,48,0
2013-05-07,41200212,Knicks,Pacers,2012,105,0.494,0.7,0.333,20,37,1
2013-05-07,41200222,Thunder,Grizzlies,2012,93,0.429,0.889,0.375,17,35,0
2013-05-06,41200201,Heat,Bulls,2012,86,0.397,0.68,0.292,20,32,0
2013-05-06,41200231,Spurs,Warriors,2012,129,0.438,0.857,0.5,26,45,1
2013-05-05,41200221,Thunder,Grizzlies,2012,93,0.413,0.88,0.333,13,43,1
2013-05-05,41200211,Knicks,Pacers,2012,95,0.432,0.783,0.368,15,30,0
2013-05-04,41200137,Nets,Bulls,2012,93,0.407,0.75,0.32,21,43,0
2013-05-03,41200116,Celtics,Knicks,2012,80,0.381,0.788,0.273,13,35,0
2013-05-03,41200126,Hawks,Pacers,2012,73,0.333,0.9,0.158,12,35,0
2013-05-03,41200146,Rockets,Thunder,2012,94,0.411,0.645,0.438,16,43,0
2013-05-03,41200176,Grizzlies,Clippers,2012,118,0.507,0.809,0.421,27,34,1
2013-05-02,41200136,Bulls,Nets,2012,92,0.404,0.722,0.389,23,46,0
2013-05-02,41200166,Warriors,Nuggets,2012,92,0.403,0.958,0.28,17,55,1
2013-05-01,41200115,Knicks,Celtics,2012,86,0.395,0.85,0.227,13,39,0
2013-05-01,41200125,Pacers,Hawks,2012,106,0.507,0.829,0.368,24,51,1
2013-05-01,41200145,Thunder,Rockets,2012,100,0.419,0.714,0.242,20,43,0
2013-04-30,41200165,Nuggets,Warriors,2012,107,0.427,0.778,0.37,26,46,1
2013-04-30,41200175,Clippers,Grizzlies,2012,93,0.442,0.76,0.353,19,40,0
2013-04-29,41200135,Nets,Bulls,2012,110,0.5,0.87,0.353,19,44,1
2013-04-29,41200124,Hawks,Pacers,2012,102,0.446,0.658,0.458,24,46,1
2013-04-29,41200144,Rockets,Thunder,2012,105,0.487,0.792,0.444,21,39,1
2013-04-28,41200114,Celtics,Knicks,2012,97,0.447,0.875,0.364,22,40,1
2013-04-28,41200104,Bucks,Heat,2012,77,0.37,0.733,0.273,19,37,0
2013-04-28,41200154,Lakers,Spurs,2012,82,0.474,0.417,0.294,22,41,0
2013-04-28,41200164,Warriors,Nuggets,2012,115,0.557,0.696,0.423,27,29,1
2013-04-27,41200134,Bulls,Nets,2012,142,0.532,0.69,0.316,34,46,1
2013-04-27,41200174,Grizzlies,Clippers,2012,104,0.506,0.759,0.333,25,45,1
2013-04-27,41200123,Hawks,Pacers,2012,90,0.427,0.571,0.267,17,48,1
2013-04-27,41200143,Rockets,Thunder,2012,101,0.434,0.68,0.324,23,41,0
2013-04-26,41200113,Celtics,Knicks,2012,76,0.4,0.778,0.316,14,41,0
2013-04-26,41200153,Lakers,Spurs,2012,89,0.432,0.6,0.2,19,35,0
2013-04-26,41200163,Warriors,Nuggets,2012,110,0.525,0.783,0.4,26,42,1
2013-04-25,41200103,Bucks,Heat,2012,91,0.458,0.621,0.269,23,38,0
2013-04-25,41200133,Bulls,Nets,2012,79,0.397,0.667,0.2,17,48,1
2013-04-25,41200173,Grizzlies,Clippers,2012,94,0.388,0.737,0.25,18,45,1
2013-04-24,41200142,Thunder,Rockets,2012,105,0.435,0.833,0.314,20,40,1
2013-04-24,41200122,Pacers,Hawks,2012,113,0.471,0.724,0.4,22,47,1
2013-04-24,41200152,Spurs,Lakers,2012,102,0.512,0.786,0.5,21,37,1
2013-04-23,41200102,Heat,Bucks,2012,98,0.449,0.846,0.316,17,43,1
2013-04-23,41200112,Knicks,Celtics,2012,87,0.421,0.727,0.368,14,42,1
2013-04-23,41200162,Nuggets,Warriors,2012,117,0.5,0.757,0.346,27,26,0
2013-04-22,41200132,Nets,Bulls,2012,82,0.354,0.87,0.19,22,39,0
2013-04-22,41200172,Clippers,Grizzlies,2012,93,0.474,0.773,0.133,19,40,1
2013-04-21,41200121,Pacers,Hawks,2012,107,0.449,0.882,0.368,23,48,1
2013-04-21,41200151,Spurs,Lakers,2012,91,0.376,0.8,0.318,20,43,1
2013-04-21,41200101,Heat,Bucks,2012,110,0.559,0.818,0.304,22,46,1
2013-04-21,41200141,Thunder,Rockets,2012,120,0.53,0.786,0.417,28,46,1
2013-04-20,41200111,Knicks,Celtics,2012,85,0.405,0.8,0.36,13,40,1
2013-04-20,41200161,Nuggets,Warriors,2012,97,0.447,0.643,0.188,16,45,1
2013-04-20,41200131,Nets,Bulls,2012,106,0.558,0.824,0.429,18,39,1
2013-04-20,41200171,Clippers,Grizzlies,2012,112,0.554,0.742,0.368,20,47,1
2013-04-17,21201216,Raptors,Celtics,2012,114,0.5,0.786,0.571,26,46,1
2013-04-17,21201217,Nets,Pistons,2012,103,0.481,0.739,0.333,28,38,1
2013-04-17,21201218,Knicks,Hawks,2012,98,0.429,0.688,0.375,21,50,1
2013-04-17,21201219,Hornets,Cavaliers,2012,105,0.507,0.767,0.4,28,40,1
2013-04-17,21201220,Heat,Magic,2012,105,0.538,0.474,0.414,31,34,1
2013-04-17,21201221,Pacers,76ers,2012,95,0.45,0.63,0.231,17,42,0
2013-04-17,21201222,Bulls,Wizards,2012,95,0.474,0.737,0.389,26,45,1
2013-04-17,21201223,Grizzlies,Jazz,2012,86,0.405,0.7,0.308,22,57,1
2013-04-17,21201224,Mavericks,Pelicans,2012,99,0.512,0.818,0.375,24,37,1
2013-04-17,21201225,Spurs,Timberwolves,2012,95,0.418,1,0.389,20,40,0
2013-04-17,21201226,Thunder,Bucks,2012,89,0.416,0.857,0.143,16,44,0
2013-04-17,21201227,Nuggets,Suns,2012,118,0.527,0.8,0.25,28,54,1
2013-04-17,21201228,Lakers,Rockets,2012,99,0.367,0.676,0.313,27,57,1
2013-04-17,21201229,Kings,Clippers,2012,108,0.449,0.76,0.346,23,44,0
2013-04-17,21201230,Trail Blazers,Warriors,2012,88,0.427,0.857,0.5,18,42,0
2013-04-16,21201213,Hawks,Raptors,2012,96,0.398,0.739,0.321,22,42,0
2013-04-16,21201215,Clippers,Trail Blazers,2012,93,0.468,0.8,0.259,30,51,1
2013-04-15,21201202,Hornets,Knicks,2012,106,0.581,0.929,0.389,35,37,1
2013-04-15,21201203,Magic,Bulls,2012,84,0.419,0.606,0.2,16,39,0
2013-04-15,21201204,Cavaliers,Heat,2012,95,0.453,0.632,0.385,20,38,0
2013-04-15,21201205,Nets,Wizards,2012,106,0.467,0.481,0.467,12,45,1
2013-04-15,21201206,Pistons,76ers,2012,109,0.494,0.818,0.36,23,43,1
2013-04-15,21201207,Bucks,Nuggets,2012,111,0.42,0.652,0.343,25,44,0
2013-04-15,21201208,Mavericks,Grizzlies,2012,97,0.447,0.8,0.474,18,36,0
2013-04-15,21201209,Thunder,Kings,2012,104,0.457,0.75,0.217,23,49,1
2013-04-15,21201210,Timberwolves,Jazz,2012,80,0.427,0.778,0.118,21,38,0
2013-04-15,21201211,Suns,Rockets,2012,119,0.495,0.783,0.304,29,44,1
2013-04-15,21201212,Warriors,Spurs,2012,116,0.541,0.833,0.45,26,53,1
2013-04-14,21201194,Heat,Bulls,2012,105,0.514,0.659,0.353,23,44,1
2013-04-14,21201195,Raptors,Nets,2012,93,0.439,0.714,0.4,19,48,1
2013-04-14,21201196,Knicks,Pacers,2012,90,0.427,0.818,0.355,15,32,1
2013-04-14,21201197,76ers,Cavaliers,2012,91,0.442,0.636,0.381,27,39,1
2013-04-14,21201198,Nuggets,Trail Blazers,2012,118,0.531,0.889,0.364,30,39,1
2013-04-14,21201199,Pelicans,Mavericks,2012,89,0.379,0.778,0.409,22,47,0
2013-04-14,21201200,Rockets,Kings,2012,121,0.542,0.75,0.481,28,46,1
2013-04-14,21201201,Lakers,Spurs,2012,91,0.365,0.645,0.333,18,58,1
2013-04-13,21201190,Hornets,Bucks,2012,95,0.463,0.708,0.444,23,52,1
2013-04-13,21201191,Magic,Celtics,2012,88,0.422,0.867,0.357,23,40,0
2013-04-13,21201192,Grizzlies,Clippers,2012,87,0.41,0.65,0.462,19,43,0
2013-04-13,21201193,Timberwolves,Suns,2012,105,0.494,0.895,0.4,19,36,1
2013-04-12,21201176,Raptors,Bulls,2012,97,0.472,0.818,0.25,22,38,1
2013-04-12,21201177,Wizards,76ers,2012,86,0.414,0.619,0.077,21,47,0
2013-04-12,21201178,Pacers,Nets,2012,109,0.5,0.808,0.421,25,35,0
2013-04-12,21201179,Hawks,Bucks,2012,109,0.506,0.68,0.3,26,46,1
2013-04-12,21201180,Heat,Celtics,2012,109,0.549,0.679,0.522,28,37,1
2013-04-12,21201181,Pistons,Hornets,2012,113,0.518,0.75,0.667,31,45,1
2013-04-12,21201182,Cavaliers,Knicks,2012,91,0.43,0.708,0.273,17,46,0
2013-04-12,21201183,Pelicans,Clippers,2012,93,0.422,0.531,0.316,21,48,0
2013-04-12,21201184,Rockets,Grizzlies,2012,78,0.311,0.75,0.344,18,51,0
2013-04-12,21201185,Mavericks,Nuggets,2012,108,0.453,0.579,0.478,29,52,1
2013-04-12,21201186,Spurs,Kings,2012,108,0.545,0.857,0.353,28,41,1
2013-04-12,21201187,Jazz,Timberwolves,2012,107,0.583,0.882,0.615,23,36,1
2013-04-12,21201188,Trail Blazers,Thunder,2012,90,0.409,0.667,0.3,20,36,0
2013-04-12,21201189,Lakers,Warriors,2012,118,0.515,0.76,0.48,22,36,1
2013-04-11,21201174,Bulls,Knicks,2012,118,0.448,0.811,0.37,23,53,1
2013-04-11,21201175,Warriors,Thunder,2012,97,0.44,0.615,0.438,16,39,0
2013-04-10,21201164,76ers,Hawks,2012,101,0.42,0.909,0.333,21,41,0
2013-04-10,21201165,Wizards,Heat,2012,98,0.45,0.714,0.478,19,34,0
2013-04-10,21201166,Magic,Bucks,2012,113,0.468,0.375,0.533,27,62,1
2013-04-10,21201167,Cavaliers,Pistons,2012,104,0.488,0.808,0.2,21,49,0
2013-04-10,21201168,Celtics,Nets,2012,93,0.457,0.765,0.375,20,37,0
2013-04-10,21201169,Mavericks,Suns,2012,91,0.4,0.81,0.353,21,50,0
2013-04-10,21201170,Kings,Pelicans,2012,121,0.553,0.739,0.5,26,37,1
2013-04-10,21201171,Trail Blazers,Lakers,2012,106,0.447,0.9,0.462,24,31,0
2013-04-10,21201172,Nuggets,Spurs,2012,96,0.453,0.571,0.4,26,53,1
2013-04-10,21201173,Clippers,Timberwolves,2012,111,0.571,0.75,0.524,34,48,1
2013-04-09,21201154,Pacers,Cavaliers,2012,99,0.405,0.674,0.25,13,45,1
2013-04-09,21201155,Nets,76ers,2012,104,0.452,0.652,0.25,16,67,1
2013-04-09,21201156,Knicks,Wizards,2012,120,0.563,0.714,0.556,26,39,1
2013-04-09,21201157,Heat,Bucks,2012,94,0.432,1,0.229,22,49,1
2013-04-09,21201158,Bulls,Raptors,2012,98,0.43,0.7,0.588,24,40,0
2013-04-09,21201159,Grizzlies,Hornets,2012,94,0.476,0.65,0.231,17,48,1
2013-04-09,21201160,Rockets,Suns,2012,101,0.43,0.875,0.2,19,44,1
2013-04-09,21201161,Jazz,Thunder,2012,80,0.392,0.786,0.28,22,43,0
2013-04-09,21201162,Lakers,Pelicans,2012,104,0.506,0.773,0.28,26,42,1
2013-04-09,21201163,Warriors,Timberwolves,2012,105,0.429,0.773,0.417,24,60,1
2013-04-07,21201145,Thunder,Knicks,2012,120,0.577,0.84,0.529,23,37,0
2013-04-07,21201146,Clippers,Lakers,2012,109,0.5,0.81,0.381,26,50,1
2013-04-07,21201147,Celtics,Wizards,2012,107,0.558,0.81,0.364,26,38,1
2013-04-07,21201148,Cavaliers,Magic,2012,91,0.36,0.833,0.412,24,52,1
2013-04-07,21201149,Kings,Grizzlies,2012,87,0.358,0.786,0.28,18,41,0
2013-04-07,21201150,Pistons,Bulls,2012,99,0.534,0.706,0.5,25,40,1
2013-04-07,21201151,Warriors,Jazz,2012,90,0.473,0.722,0.412,21,41,0
2013-04-07,21201152,Suns,Pelicans,2012,92,0.425,0.895,0.333,20,38,0
2013-04-07,21201153,Trail Blazers,Mavericks,2012,91,0.463,0.813,0.182,23,39,0
2013-04-06,21201138,Wizards,Pacers,2012,104,0.494,0.71,0.333,19,41,1
2013-04-06,21201139,Nets,Hornets,2012,105,0.488,0.733,0.238,17,40,1
2013-04-06,21201140,Heat,76ers,2012,106,0.482,0.857,0.56,25,48,1
2013-04-06,21201141,Timberwolves,Pistons,2012,107,0.434,0.763,0.429,23,38,1
2013-04-06,21201142,Bucks,Raptors,2012,100,0.474,0.759,0.316,27,40,1
2013-04-06,21201143,Spurs,Hawks,2012,99,0.45,0.828,0.2,24,49,1
2013-04-06,21201144,Nuggets,Rockets,2012,132,0.545,0.619,0.44,40,46,1
2013-04-05,21201127,Celtics,Cavaliers,2012,91,0.404,0.591,0.273,23,42,0
2013-04-05,21201128,Knicks,Bucks,2012,101,0.461,0.875,0.333,17,50,1
2013-04-05,21201129,Hawks,76ers,2012,90,0.466,0.63,0.294,23,41,0
2013-04-05,21201126,Hornets,Heat,2012,79,0.318,0.909,0.188,13,46,0
2013-04-05,21201130,Pacers,Thunder,2012,75,0.375,0.792,0.095,13,31,0
2013-04-05,21201131,Bulls,Magic,2012,87,0.402,0.929,0.4,19,37,1
2013-04-05,21201132,Timberwolves,Raptors,2012,93,0.448,0.75,0.2,23,40,0
2013-04-05,21201133,Jazz,Pelicans,2012,95,0.506,0.545,0.423,28,35,1
2013-04-05,21201134,Suns,Warriors,2012,107,0.611,0.824,0.357,19,36,0
2013-04-05,21201135,Kings,Mavericks,2012,108,0.448,0.774,0.231,20,45,0
2013-04-05,21201136,Trail Blazers,Rockets,2012,98,0.418,0.833,0.1,23,44,0
2013-04-05,21201137,Lakers,Grizzlies,2012,86,0.459,0.722,0.25,22,43,1
2013-04-04,21201123,Nets,Bulls,2012,90,0.443,0.767,0.385,17,30,0
2013-04-04,21201124,Nuggets,Mavericks,2012,95,0.393,0.633,0.353,22,50,1
2013-04-04,21201125,Thunder,Spurs,2012,100,0.463,0.923,0.5,21,47,1
2013-04-03,21201111,Raptors,Wizards,2012,88,0.455,0.75,0.125,21,44,1
2013-04-03,21201112,Hornets,76ers,2012,88,0.432,0.875,0.286,22,50,1
2013-04-03,21201113,Hawks,Knicks,2012,82,0.485,0.474,0.346,22,35,0
2013-04-03,21201114,Cavaliers,Nets,2012,95,0.382,0.885,0.286,18,36,0
2013-04-03,21201115,Celtics,Pistons,2012,98,0.507,0.864,0.35,20,34,1
2013-04-03,21201116,Bucks,Timberwolves,2012,98,0.438,0.667,0.348,19,45,0
2013-04-03,21201117,Spurs,Magic,2012,98,0.444,0.615,0.345,26,53,1
2013-04-03,21201118,Jazz,Nuggets,2012,96,0.464,0.667,0.3,25,33,0
2013-04-03,21201119,Kings,Rockets,2012,102,0.391,0.824,0.286,19,40,0
2013-04-03,21201120,Trail Blazers,Grizzlies,2012,76,0.413,0.6,0.138,21,30,0
2013-04-03,21201121,Clippers,Suns,2012,126,0.559,0.722,0.429,39,37,1
2013-04-03,21201122,Warriors,Pelicans,2012,98,0.462,0.864,0.368,25,47,1
2013-04-02,21201108,Wizards,Bulls,2012,90,0.423,0.692,0.462,22,51,1
2013-04-02,21201109,Heat,Knicks,2012,90,0.5,0.815,0.4,18,32,0
2013-04-02,21201110,Lakers,Mavericks,2012,101,0.444,0.636,0.333,23,57,1
2013-04-01,21201100,Raptors,Pistons,2012,98,0.506,0.8,0.381,24,29,0
2013-04-01,21201101,Hawks,Cavaliers,2012,102,0.457,0.731,0.3,26,37,1
2013-04-01,21201102,Bucks,Hornets,2012,131,0.51,0.882,0.519,32,45,1
2013-04-01,21201103,Grizzlies,Spurs,2012,92,0.456,0.75,0.286,15,40,1
2013-04-01,21201104,Rockets,Magic,2012,111,0.449,0.636,0.31,27,54,1
2013-04-01,21201105,Timberwolves,Celtics,2012,110,0.482,0.926,0.278,30,31,1
2013-04-01,21201106,Jazz,Trail Blazers,2012,112,0.542,0.722,0.409,26,32,1
2013-04-01,21201107,Clippers,Pacers,2012,106,0.488,0.885,0.313,24,36,0
2013-03-31,21201095,Wizards,Raptors,2012,109,0.482,0.643,0.529,24,48,1
2013-03-31,21201096,Pelicans,Cavaliers,2012,112,0.541,0.69,0.571,23,45,1
2013-03-31,21201097,Bulls,Pistons,2012,95,0.395,0.675,0.348,19,37,1
2013-03-31,21201098,Spurs,Heat,2012,86,0.443,0.563,0.292,26,49,0
2013-03-31,21201099,Knicks,Celtics,2012,108,0.486,0.774,0.519,23,41,1
2013-03-30,21201085,Mavericks,Bulls,2012,100,0.506,0.778,0.333,24,39,1
2013-03-30,21201086,Hawks,Magic,2012,97,0.436,0.742,0.286,18,44,1
2013-03-30,21201087,76ers,Hornets,2012,100,0.521,0.704,0.313,28,33,1
2013-03-30,21201088,Rockets,Clippers,2012,98,0.438,0.704,0.375,17,48,1
2013-03-30,21201089,Timberwolves,Grizzlies,2012,86,0.433,0.676,0.313,19,35,0
2013-03-30,21201090,Bucks,Thunder,2012,99,0.378,0.867,0.414,24,45,0
2013-03-30,21201091,Jazz,Nets,2012,116,0.556,0.667,0.588,27,35,1
2013-03-30,21201092,Suns,Pacers,2012,104,0.488,0.947,0.5,30,35,0
2013-03-30,21201093,Kings,Lakers,2012,98,0.453,0.813,0.292,19,44,0
2013-03-30,21201094,Warriors,Trail Blazers,2012,125,0.54,0.815,0.45,22,52,1
2013-03-29,21201074,Magic,Wizards,2012,97,0.43,0.818,0.333,23,41,1
2013-03-29,21201075,Celtics,Hawks,2012,118,0.542,0.81,0.478,25,37,1
2013-03-29,21201076,Knicks,Hornets,2012,111,0.494,0.867,0.474,14,37,1
2013-03-29,21201077,Pistons,Raptors,2012,82,0.408,0.652,0.278,25,34,0
2013-03-29,21201078,Cavaliers,76ers,2012,87,0.43,0.6,0.222,24,40,0
2013-03-29,21201079,Grizzlies,Rockets,2012,103,0.506,0.905,0.364,24,42,1
2013-03-29,21201080,Pelicans,Heat,2012,89,0.459,0.889,0.278,19,34,0
2013-03-29,21201081,Timberwolves,Thunder,2012,101,0.446,0.815,0.333,20,46,1
2013-03-29,21201082,Spurs,Clippers,2012,104,0.527,0.952,0.4,29,32,1
